"DateTime","Vicente López Carril[en]","Lieuwe Westra[en]","Kelly Catlin[en]","Chris Anker Sørensen[en]"
"2014-12-05 00:00:00",0,5,0,0
"2014-12-06 00:00:00",6,8,0,16
"2014-12-07 00:00:00",0,8,0,0
"2014-12-08 00:00:00",3,6,0,14
"2014-12-09 00:00:00",0,15,0,0
"2014-12-10 00:00:00",3,15,0,14
"2014-12-11 00:00:00",0,14,0,0
"2014-12-12 00:00:00",4,10,0,21
"2014-12-13 00:00:00",0,5,0,0
"2014-12-14 00:00:00",7,10,0,17
"2014-12-15 00:00:00",0,12,0,0
"2014-12-16 00:00:00",4,7,0,16
"2014-12-17 00:00:00",0,13,0,0
"2014-12-18 00:00:00",5,7,0,14
"2014-12-19 00:00:00",0,11,0,0
"2014-12-20 00:00:00",2,22,1,15
"2014-12-21 00:00:00",0,7,0,0
"2014-12-22 00:00:00",4,2,0,11
"2014-12-23 00:00:00",0,6,0,0
"2014-12-24 00:00:00",5,6,0,18
"2014-12-25 00:00:00",0,8,0,0
"2014-12-26 00:00:00",8,4,0,23
"2014-12-27 00:00:00",0,13,0,0
"2014-12-28 00:00:00",5,5,0,31
"2014-12-29 00:00:00",0,8,0,0
"2014-12-30 00:00:00",5,5,0,16
"2014-12-31 00:00:00",0,7,0,0
"2015-01-01 00:00:00",0,8,0,0
"2015-01-02 00:00:00",3,13,0,18
"2015-01-03 00:00:00",0,12,0,0
"2015-01-04 00:00:00",5,11,0,8
"2015-01-05 00:00:00",0,18,0,0
"2015-01-06 00:00:00",2,9,0,15
"2015-01-07 00:00:00",0,8,0,0
"2015-01-08 00:00:00",4,10,0,12
"2015-01-09 00:00:00",0,18,0,0
"2015-01-10 00:00:00",2,16,0,10
"2015-01-11 00:00:00",0,7,0,0
"2015-01-12 00:00:00",2,22,0,10
"2015-01-13 00:00:00",0,16,0,0
"2015-01-14 00:00:00",1,11,0,18
"2015-01-15 00:00:00",0,4,0,0
"2015-01-16 00:00:00",1,15,0,12
"2015-01-17 00:00:00",0,16,0,0
"2015-01-18 00:00:00",4,16,0,16
"2015-01-19 00:00:00",0,16,0,0
"2015-01-20 00:00:00",4,64,0,9
"2015-01-21 00:00:00",0,31,0,0
"2015-01-22 00:00:00",5,18,0,12
"2015-01-23 00:00:00",0,21,0,0
"2015-01-24 00:00:00",2,10,0,10
"2015-01-25 00:00:00",0,14,0,0
"2015-01-26 00:00:00",3,10,0,10
"2015-01-27 00:00:00",0,17,0,0
"2015-01-28 00:00:00",2,10,0,12
"2015-01-29 00:00:00",0,11,0,0
"2015-01-30 00:00:00",3,15,0,7
"2015-01-31 00:00:00",0,9,0,0
"2015-02-01 00:00:00",2,10,0,13
"2015-02-02 00:00:00",0,12,0,0
"2015-02-03 00:00:00",4,9,0,10
"2015-02-04 00:00:00",0,19,0,0
"2015-02-05 00:00:00",5,11,0,4
"2015-02-06 00:00:00",0,14,0,0
"2015-02-07 00:00:00",1,9,0,9
"2015-02-08 00:00:00",0,13,0,0
"2015-02-09 00:00:00",3,11,0,10
"2015-02-10 00:00:00",0,12,0,0
"2015-02-11 00:00:00",9,10,0,4
"2015-02-12 00:00:00",0,13,0,0
"2015-02-13 00:00:00",4,7,0,6
"2015-02-14 00:00:00",0,12,0,0
"2015-02-15 00:00:00",3,7,0,10
"2015-02-16 00:00:00",0,9,0,0
"2015-02-17 00:00:00",3,10,0,3
"2015-02-18 00:00:00",0,12,0,0
"2015-02-19 00:00:00",2,8,0,5
"2015-02-20 00:00:00",0,7,0,0
"2015-02-21 00:00:00",2,11,0,4
"2015-02-22 00:00:00",0,6,0,0
"2015-02-23 00:00:00",5,14,0,7
"2015-02-24 00:00:00",0,8,0,0
"2015-02-25 00:00:00",21,10,0,9
"2015-02-26 00:00:00",0,10,0,0
"2015-02-27 00:00:00",15,17,0,8
"2015-02-28 00:00:00",0,5,0,0
"2015-03-01 00:00:00",4,9,0,7
"2015-03-02 00:00:00",0,14,0,0
"2015-03-03 00:00:00",5,12,0,11
"2015-03-04 00:00:00",0,11,0,0
"2015-03-05 00:00:00",5,8,0,6
"2015-03-06 00:00:00",0,10,0,0
"2015-03-07 00:00:00",3,13,0,9
"2015-03-08 00:00:00",0,10,0,0
"2015-03-09 00:00:00",4,13,0,9
"2015-03-10 00:00:00",0,13,0,0
"2015-03-11 00:00:00",6,25,0,9
"2015-03-12 00:00:00",0,15,0,0
"2015-03-13 00:00:00",4,10,0,11
"2015-03-14 00:00:00",0,13,0,0
"2015-03-15 00:00:00",9,14,0,6
"2015-03-16 00:00:00",0,11,0,0
"2015-03-17 00:00:00",3,16,0,7
"2015-03-18 00:00:00",0,9,0,0
"2015-03-19 00:00:00",4,16,0,3
"2015-03-20 00:00:00",0,11,0,0
"2015-03-21 00:00:00",8,13,0,5
"2015-03-22 00:00:00",0,11,0,0
"2015-03-23 00:00:00",1,16,0,8
"2015-03-24 00:00:00",0,6,0,0
"2015-03-25 00:00:00",2,17,0,11
"2015-03-26 00:00:00",0,6,0,0
"2015-03-27 00:00:00",1,12,0,9
"2015-03-28 00:00:00",0,7,0,0
"2015-03-29 00:00:00",3,13,0,9
"2015-03-30 00:00:00",0,17,0,0
"2015-03-31 00:00:00",9,12,0,5
"2015-04-01 00:00:00",0,7,0,0
"2015-04-02 00:00:00",1,10,0,6
"2015-04-03 00:00:00",0,10,0,0
"2015-04-04 00:00:00",3,6,0,5
"2015-04-05 00:00:00",0,13,0,0
"2015-04-06 00:00:00",1,9,0,13
"2015-04-07 00:00:00",0,10,0,0
"2015-04-08 00:00:00",4,68,0,10
"2015-04-09 00:00:00",0,15,0,0
"2015-04-10 00:00:00",4,14,0,10
"2015-04-11 00:00:00",0,18,0,0
"2015-04-12 00:00:00",1,26,0,9
"2015-04-13 00:00:00",0,14,0,0
"2015-04-14 00:00:00",4,11,0,8
"2015-04-15 00:00:00",0,12,0,0
"2015-04-16 00:00:00",2,9,0,15
"2015-04-17 00:00:00",0,14,0,0
"2015-04-18 00:00:00",3,8,0,13
"2015-04-19 00:00:00",0,16,0,0
"2015-04-20 00:00:00",1,7,0,18
"2015-04-21 00:00:00",0,11,0,0
"2015-04-22 00:00:00",2,9,0,15
"2015-04-23 00:00:00",0,13,0,0
"2015-04-24 00:00:00",4,10,0,4
"2015-04-25 00:00:00",0,11,0,0
"2015-04-26 00:00:00",1,11,0,9
"2015-04-27 00:00:00",0,13,0,0
"2015-04-28 00:00:00",5,19,0,7
"2015-04-29 00:00:00",0,16,0,0
"2015-04-30 00:00:00",3,17,0,10
"2015-05-01 00:00:00",0,7,0,0
"2015-05-02 00:00:00",3,13,0,13
"2015-05-03 00:00:00",0,10,0,0
"2015-05-04 00:00:00",3,8,0,3
"2015-05-05 00:00:00",0,4,0,0
"2015-05-06 00:00:00",5,18,0,12
"2015-05-07 00:00:00",0,16,0,0
"2015-05-08 00:00:00",3,10,0,13
"2015-05-09 00:00:00",0,6,0,0
"2015-05-10 00:00:00",3,14,0,9
"2015-05-11 00:00:00",0,16,0,0
"2015-05-12 00:00:00",2,12,0,3
"2015-05-13 00:00:00",0,15,0,0
"2015-05-14 00:00:00",4,12,0,12
"2015-05-15 00:00:00",0,11,0,0
"2015-05-16 00:00:00",4,19,0,11
"2015-05-17 00:00:00",0,27,0,0
"2015-05-18 00:00:00",2,12,0,13
"2015-05-19 00:00:00",0,21,0,0
"2015-05-20 00:00:00",2,14,0,12
"2015-05-21 00:00:00",0,14,0,0
"2015-05-22 00:00:00",2,10,0,35
"2015-05-23 00:00:00",0,18,0,0
"2015-05-24 00:00:00",5,13,0,23
"2015-05-25 00:00:00",0,19,0,0
"2015-05-26 00:00:00",2,14,0,15
"2015-05-27 00:00:00",0,13,0,0
"2015-05-28 00:00:00",1,11,0,16
"2015-05-29 00:00:00",0,20,0,0
"2015-05-30 00:00:00",4,27,0,18
"2015-05-31 00:00:00",0,24,0,0
"2015-06-01 00:00:00",5,19,0,14
"2015-06-02 00:00:00",0,13,0,0
"2015-06-03 00:00:00",2,21,0,10
"2015-06-04 00:00:00",0,16,0,0
"2015-06-05 00:00:00",3,26,0,6
"2015-06-06 00:00:00",0,17,0,0
"2015-06-07 00:00:00",3,13,0,9
"2015-06-08 00:00:00",0,12,0,0
"2015-06-09 00:00:00",6,20,0,17
"2015-06-10 00:00:00",0,24,0,0
"2015-06-11 00:00:00",3,24,0,12
"2015-06-12 00:00:00",0,16,0,0
"2015-06-13 00:00:00",2,10,0,14
"2015-06-14 00:00:00",0,17,0,0
"2015-06-15 00:00:00",1,5,0,17
"2015-06-16 00:00:00",0,10,0,0
"2015-06-17 00:00:00",4,9,0,17
"2015-06-18 00:00:00",0,8,0,0
"2015-06-19 00:00:00",2,15,0,13
"2015-06-20 00:00:00",0,9,0,0
"2015-06-21 00:00:00",3,27,0,16
"2015-06-22 00:00:00",0,7,0,0
"2015-06-23 00:00:00",1,10,0,9
"2015-06-24 00:00:00",0,23,0,0
"2015-06-25 00:00:00",1,17,0,17
"2015-06-26 00:00:00",0,22,0,0
"2015-06-27 00:00:00",6,12,0,14
"2015-06-28 00:00:00",0,28,0,0
"2015-06-29 00:00:00",3,69,0,15
"2015-06-30 00:00:00",0,65,0,0
"2015-07-01 00:00:00",3,71,0,3
"2015-07-02 00:00:00",0,98,0,0
"2015-07-03 00:00:00",4,105,0,7
"2015-07-04 00:00:00",0,105,0,0
"2015-07-05 00:00:00",3,62,0,10
"2015-07-06 00:00:00",0,81,0,0
"2015-07-07 00:00:00",10,228,0,13
"2015-07-08 00:00:00",0,51,0,0
"2015-07-09 00:00:00",4,60,0,10
"2015-07-10 00:00:00",0,39,0,0
"2015-07-11 00:00:00",2,60,0,11
"2015-07-12 00:00:00",0,52,0,0
"2015-07-13 00:00:00",4,51,0,6
"2015-07-14 00:00:00",0,46,0,0
"2015-07-15 00:00:00",4,64,0,17
"2015-07-16 00:00:00",0,96,0,0
"2015-07-17 00:00:00",4,44,0,11
"2015-07-18 00:00:00",0,50,0,0
"2015-07-19 00:00:00",1,30,0,15
"2015-07-20 00:00:00",0,36,0,0
"2015-07-21 00:00:00",3,19,0,10
"2015-07-22 00:00:00",0,30,0,0
"2015-07-23 00:00:00",4,24,0,21
"2015-07-24 00:00:00",0,33,0,0
"2015-07-25 00:00:00",3,31,0,11
"2015-07-26 00:00:00",0,40,0,0
"2015-07-27 00:00:00",1,49,0,13
"2015-07-28 00:00:00",0,27,0,0
"2015-07-29 00:00:00",7,12,0,12
"2015-07-30 00:00:00",0,14,0,0
"2015-07-31 00:00:00",2,14,0,16
"2015-08-01 00:00:00",0,9,0,0
"2015-08-02 00:00:00",3,13,0,11
"2015-08-03 00:00:00",0,10,0,0
"2015-08-04 00:00:00",1,19,0,12
"2015-08-05 00:00:00",0,5,0,0
"2015-08-06 00:00:00",3,8,0,11
"2015-08-07 00:00:00",0,15,0,0
"2015-08-08 00:00:00",4,13,1,19
"2015-08-09 00:00:00",0,11,0,0
"2015-08-10 00:00:00",2,7,0,17
"2015-08-11 00:00:00",0,10,0,0
"2015-08-12 00:00:00",3,6,0,16
"2015-08-13 00:00:00",0,11,0,0
"2015-08-14 00:00:00",3,7,0,16
"2015-08-15 00:00:00",0,10,0,0
"2015-08-16 00:00:00",4,14,0,10
"2015-08-17 00:00:00",0,4,0,0
"2015-08-18 00:00:00",3,5,0,18
"2015-08-19 00:00:00",0,7,0,0
"2015-08-20 00:00:00",2,3,0,18
"2015-08-21 00:00:00",0,10,0,0
"2015-08-22 00:00:00",10,7,0,12
"2015-08-23 00:00:00",0,6,0,0
"2015-08-24 00:00:00",4,8,0,19
"2015-08-25 00:00:00",0,11,0,0
"2015-08-26 00:00:00",12,7,0,14
"2015-08-27 00:00:00",0,11,0,0
"2015-08-28 00:00:00",7,6,0,21
"2015-08-29 00:00:00",0,7,0,0
"2015-08-30 00:00:00",4,5,0,11
"2015-08-31 00:00:00",0,10,0,0
"2015-09-01 00:00:00",3,7,0,17
"2015-09-02 00:00:00",0,10,0,0
"2015-09-03 00:00:00",9,14,0,14
"2015-09-04 00:00:00",0,7,0,0
"2015-09-05 00:00:00",7,7,0,15
"2015-09-06 00:00:00",0,4,0,0
"2015-09-07 00:00:00",10,16,0,16
"2015-09-08 00:00:00",0,25,0,0
"2015-09-09 00:00:00",7,15,0,13
"2015-09-10 00:00:00",0,8,0,0
"2015-09-11 00:00:00",11,9,0,21
"2015-09-12 00:00:00",0,12,0,0
"2015-09-13 00:00:00",4,9,0,15
"2015-09-14 00:00:00",0,12,0,0
"2015-09-15 00:00:00",9,12,0,19
"2015-09-16 00:00:00",0,10,0,0
"2015-09-17 00:00:00",4,6,0,20
"2015-09-18 00:00:00",0,8,0,0
"2015-09-19 00:00:00",5,8,0,23
"2015-09-20 00:00:00",0,4,0,0
"2015-09-21 00:00:00",10,14,0,10
"2015-09-22 00:00:00",0,11,0,0
"2015-09-23 00:00:00",8,13,0,15
"2015-09-24 00:00:00",0,12,0,0
"2015-09-25 00:00:00",10,14,0,22
"2015-09-26 00:00:00",0,6,0,0
"2015-09-27 00:00:00",9,14,0,13
"2015-09-28 00:00:00",0,7,0,0
"2015-09-29 00:00:00",7,15,0,17
"2015-09-30 00:00:00",0,4,0,0
"2015-10-01 00:00:00",20,6,0,26
"2015-10-02 00:00:00",0,7,0,0
"2015-10-03 00:00:00",6,5,0,15
"2015-10-04 00:00:00",0,5,0,0
"2015-10-05 00:00:00",9,6,0,12
"2015-10-06 00:00:00",0,19,0,0
"2015-10-07 00:00:00",10,11,0,15
"2015-10-08 00:00:00",0,6,0,0
"2015-10-09 00:00:00",8,12,0,19
"2015-10-10 00:00:00",0,14,0,0
"2015-10-11 00:00:00",7,10,0,17
"2015-10-12 00:00:00",0,8,0,0
"2015-10-13 00:00:00",6,4,0,19
"2015-10-14 00:00:00",0,4,0,0
"2015-10-15 00:00:00",9,6,0,25
"2015-10-16 00:00:00",0,8,0,0
"2015-10-17 00:00:00",13,7,0,25
"2015-10-18 00:00:00",0,5,0,0
"2015-10-19 00:00:00",5,7,0,27
"2015-10-20 00:00:00",0,6,0,0
"2015-10-21 00:00:00",7,20,0,17
"2015-10-22 00:00:00",0,7,0,0
"2015-10-23 00:00:00",10,4,0,21
"2015-10-24 00:00:00",0,3,0,0
"2015-10-25 00:00:00",11,2,1,18
"2015-10-26 00:00:00",0,8,0,0
"2015-10-27 00:00:00",5,3,0,25
"2015-10-28 00:00:00",0,6,0,0
"2015-10-29 00:00:00",6,5,0,34
"2015-10-30 00:00:00",0,3,0,0
"2015-10-31 00:00:00",10,4,0,30
"2015-11-01 00:00:00",0,5,0,0
"2015-11-02 00:00:00",11,7,0,28
"2015-11-03 00:00:00",0,3,0,0
"2015-11-04 00:00:00",8,8,0,20
"2015-11-05 00:00:00",0,6,0,0
"2015-11-06 00:00:00",9,5,0,18
"2015-11-07 00:00:00",0,5,0,0
"2015-11-08 00:00:00",4,3,0,17
"2015-11-09 00:00:00",0,10,0,0
"2015-11-10 00:00:00",10,10,0,12
"2015-11-11 00:00:00",0,3,0,0
"2015-11-12 00:00:00",13,5,0,11
"2015-11-13 00:00:00",0,6,0,0
"2015-11-14 00:00:00",7,4,0,27
"2015-11-15 00:00:00",0,5,0,0
"2015-11-16 00:00:00",11,1,0,19
"2015-11-17 00:00:00",0,3,0,0
"2015-11-18 00:00:00",4,6,0,18
"2015-11-19 00:00:00",0,4,0,0
"2015-11-20 00:00:00",8,9,0,15
"2015-11-21 00:00:00",0,7,0,0
"2015-11-22 00:00:00",9,6,0,11
"2015-11-23 00:00:00",0,3,0,0
"2015-11-24 00:00:00",2,5,0,18
"2015-11-25 00:00:00",0,6,0,0
"2015-11-26 00:00:00",2,7,0,11
"2015-11-27 00:00:00",0,9,0,0
"2015-11-28 00:00:00",1,10,0,11
"2015-11-29 00:00:00",0,5,0,0
"2015-11-30 00:00:00",3,9,0,7
"2015-12-01 00:00:00",0,7,0,0
"2015-12-02 00:00:00",8,7,0,17
"2015-12-03 00:00:00",0,4,0,0
"2015-12-04 00:00:00",3,6,0,12
"2015-12-05 00:00:00",0,4,0,0
"2015-12-06 00:00:00",8,2,0,8
"2015-12-07 00:00:00",0,4,0,0
"2015-12-08 00:00:00",19,2,0,5
"2015-12-09 00:00:00",0,8,0,0
"2015-12-10 00:00:00",1,4,0,11
"2015-12-11 00:00:00",0,8,0,0
"2015-12-12 00:00:00",4,4,0,59
"2015-12-13 00:00:00",0,1,0,0
"2015-12-14 00:00:00",4,9,0,39
"2015-12-15 00:00:00",0,6,0,0
"2015-12-16 00:00:00",4,5,0,10
"2015-12-17 00:00:00",0,7,0,0
"2015-12-18 00:00:00",8,2,0,11
"2015-12-19 00:00:00",0,2,0,0
"2015-12-20 00:00:00",1,10,0,12
"2015-12-21 00:00:00",0,3,0,0
"2015-12-22 00:00:00",1,5,0,4
"2015-12-23 00:00:00",0,7,0,0
"2015-12-24 00:00:00",3,10,0,160
"2015-12-25 00:00:00",0,2,0,0
"2015-12-26 00:00:00",3,2,0,62
"2015-12-27 00:00:00",0,8,0,0
"2015-12-28 00:00:00",4,9,0,29
"2015-12-29 00:00:00",0,3,0,0
"2015-12-30 00:00:00",0,4,0,14
"2015-12-31 00:00:00",0,7,0,0
"2016-01-01 00:00:00",1,3,0,2
"2016-01-02 00:00:00",0,4,0,2
"2016-01-03 00:00:00",1,10,0,2
"2016-01-04 00:00:00",2,2,0,14
"2016-01-05 00:00:00",3,5,0,4
"2016-01-06 00:00:00",1,4,0,8
"2016-01-07 00:00:00",0,4,0,4
"2016-01-08 00:00:00",3,4,0,4
"2016-01-09 00:00:00",1,5,0,7
"2016-01-10 00:00:00",1,4,0,1
"2016-01-11 00:00:00",0,4,0,4
"2016-01-12 00:00:00",0,2,0,4
"2016-01-13 00:00:00",1,2,0,5
"2016-01-14 00:00:00",0,5,0,36
"2016-01-15 00:00:00",0,4,0,7
"2016-01-16 00:00:00",0,2,0,10
"2016-01-17 00:00:00",3,5,0,9
"2016-01-18 00:00:00",1,9,0,7
"2016-01-19 00:00:00",0,5,0,7
"2016-01-20 00:00:00",2,13,0,12
"2016-01-21 00:00:00",1,3,0,6
"2016-01-22 00:00:00",3,7,0,9
"2016-01-23 00:00:00",0,1,0,9
"2016-01-24 00:00:00",0,6,0,13
"2016-01-25 00:00:00",1,6,0,13
"2016-01-26 00:00:00",0,4,0,5
"2016-01-27 00:00:00",2,4,0,7
"2016-01-28 00:00:00",0,8,0,9
"2016-01-29 00:00:00",1,2,0,9
"2016-01-30 00:00:00",3,5,0,8
"2016-01-31 00:00:00",0,5,0,5
"2016-02-01 00:00:00",0,2,0,9
"2016-02-02 00:00:00",1,5,0,5
"2016-02-03 00:00:00",6,3,0,6
"2016-02-04 00:00:00",0,2,0,2
"2016-02-05 00:00:00",0,10,0,6
"2016-02-06 00:00:00",1,4,0,2
"2016-02-07 00:00:00",0,7,0,9
"2016-02-08 00:00:00",1,6,0,8
"2016-02-09 00:00:00",1,8,0,7
"2016-02-10 00:00:00",1,14,0,9
"2016-02-11 00:00:00",2,5,0,3
"2016-02-12 00:00:00",0,19,0,7
"2016-02-13 00:00:00",0,7,0,21
"2016-02-14 00:00:00",0,3,0,1
"2016-02-15 00:00:00",0,3,0,5
"2016-02-16 00:00:00",0,6,0,7
"2016-02-17 00:00:00",1,2,0,8
"2016-02-18 00:00:00",0,4,0,8
"2016-02-19 00:00:00",2,5,0,10
"2016-02-20 00:00:00",1,5,0,11
"2016-02-21 00:00:00",0,8,0,5
"2016-02-22 00:00:00",0,9,0,11
"2016-02-23 00:00:00",1,2,0,13
"2016-02-24 00:00:00",1,7,0,12
"2016-02-25 00:00:00",0,0,0,8
"2016-02-26 00:00:00",1,9,0,4
"2016-02-27 00:00:00",1,6,0,7
"2016-02-28 00:00:00",0,7,0,10
"2016-02-29 00:00:00",0,4,0,19
"2016-03-01 00:00:00",1,3,0,6
"2016-03-02 00:00:00",1,10,0,33
"2016-03-03 00:00:00",1,3,13,17
"2016-03-04 00:00:00",0,7,53,9
"2016-03-05 00:00:00",0,1,45,10
"2016-03-06 00:00:00",7,14,17,41
"2016-03-07 00:00:00",1,19,16,19
"2016-03-08 00:00:00",0,13,12,10
"2016-03-09 00:00:00",1,8,10,8
"2016-03-10 00:00:00",0,14,3,9
"2016-03-11 00:00:00",2,11,1,8
"2016-03-12 00:00:00",0,11,3,11
"2016-03-13 00:00:00",4,15,5,11
"2016-03-14 00:00:00",1,8,8,9
"2016-03-15 00:00:00",1,2,3,8
"2016-03-16 00:00:00",0,6,1,12
"2016-03-17 00:00:00",1,9,3,1
"2016-03-18 00:00:00",1,4,1,3
"2016-03-19 00:00:00",0,8,5,6
"2016-03-20 00:00:00",0,3,8,4
"2016-03-21 00:00:00",0,7,5,6
"2016-03-22 00:00:00",1,1,1,0
"2016-03-23 00:00:00",2,3,2,4
"2016-03-24 00:00:00",0,7,0,4
"2016-03-25 00:00:00",2,10,5,6
"2016-03-26 00:00:00",1,7,0,7
"2016-03-27 00:00:00",1,17,2,15
"2016-03-28 00:00:00",5,7,1,3
"2016-03-29 00:00:00",0,95,0,3
"2016-03-30 00:00:00",3,47,7,2
"2016-03-31 00:00:00",1,322,3,9
"2016-04-01 00:00:00",0,103,2,13
"2016-04-02 00:00:00",4,28,1,3
"2016-04-03 00:00:00",1,17,2,10
"2016-04-04 00:00:00",1,11,4,8
"2016-04-05 00:00:00",0,11,4,10
"2016-04-06 00:00:00",2,12,11,3
"2016-04-07 00:00:00",1,13,4,5
"2016-04-08 00:00:00",0,9,4,5
"2016-04-09 00:00:00",4,11,3,11
"2016-04-10 00:00:00",3,23,3,9
"2016-04-11 00:00:00",2,17,5,5
"2016-04-12 00:00:00",0,2,3,5
"2016-04-13 00:00:00",6,9,3,24
"2016-04-14 00:00:00",1,6,4,17
"2016-04-15 00:00:00",1,6,8,13
"2016-04-16 00:00:00",3,12,2,7
"2016-04-17 00:00:00",1,9,0,11
"2016-04-18 00:00:00",2,4,0,8
"2016-04-19 00:00:00",2,9,6,10
"2016-04-20 00:00:00",1,5,4,18
"2016-04-21 00:00:00",3,10,1,13
"2016-04-22 00:00:00",1,8,0,14
"2016-04-23 00:00:00",5,5,2,7
"2016-04-24 00:00:00",2,15,3,24
"2016-04-25 00:00:00",0,10,3,10
"2016-04-26 00:00:00",1,8,8,3
"2016-04-27 00:00:00",0,5,4,9
"2016-04-28 00:00:00",0,7,2,6
"2016-04-29 00:00:00",0,9,6,11
"2016-04-30 00:00:00",6,5,2,9
"2016-05-01 00:00:00",2,5,1,5
"2016-05-02 00:00:00",1,2,4,7
"2016-05-03 00:00:00",1,11,3,6
"2016-05-04 00:00:00",3,2,0,7
"2016-05-05 00:00:00",0,2,1,6
"2016-05-06 00:00:00",0,2,1,5
"2016-05-07 00:00:00",2,6,3,6
"2016-05-08 00:00:00",1,5,5,7
"2016-05-09 00:00:00",0,9,4,11
"2016-05-10 00:00:00",1,6,0,7
"2016-05-11 00:00:00",1,6,4,4
"2016-05-12 00:00:00",0,6,4,12
"2016-05-13 00:00:00",1,9,3,8
"2016-05-14 00:00:00",1,6,2,5
"2016-05-15 00:00:00",1,5,2,14
"2016-05-16 00:00:00",3,1,7,6
"2016-05-17 00:00:00",2,5,2,14
"2016-05-18 00:00:00",1,8,3,19
"2016-05-19 00:00:00",0,5,4,14
"2016-05-20 00:00:00",1,12,8,9
"2016-05-21 00:00:00",2,9,4,7
"2016-05-22 00:00:00",0,6,2,3
"2016-05-23 00:00:00",4,6,3,5
"2016-05-24 00:00:00",1,10,2,10
"2016-05-25 00:00:00",5,8,3,10
"2016-05-26 00:00:00",1,2,4,10
"2016-05-27 00:00:00",2,6,3,11
"2016-05-28 00:00:00",1,8,0,11
"2016-05-29 00:00:00",2,8,2,7
"2016-05-30 00:00:00",2,14,0,13
"2016-05-31 00:00:00",1,12,1,7
"2016-06-01 00:00:00",0,6,4,13
"2016-06-02 00:00:00",1,3,1,8
"2016-06-03 00:00:00",1,9,5,4
"2016-06-04 00:00:00",1,8,2,12
"2016-06-05 00:00:00",1,4,2,7
"2016-06-06 00:00:00",1,4,5,17
"2016-06-07 00:00:00",2,6,1,48
"2016-06-08 00:00:00",0,4,2,10
"2016-06-09 00:00:00",1,7,3,15
"2016-06-10 00:00:00",0,9,0,8
"2016-06-11 00:00:00",2,5,4,7
"2016-06-12 00:00:00",1,6,3,11
"2016-06-13 00:00:00",2,4,2,21
"2016-06-14 00:00:00",1,8,2,18
"2016-06-15 00:00:00",2,5,2,7
"2016-06-16 00:00:00",1,7,6,13
"2016-06-17 00:00:00",2,4,2,9
"2016-06-18 00:00:00",2,1,3,15
"2016-06-19 00:00:00",3,5,2,18
"2016-06-20 00:00:00",5,6,4,9
"2016-06-21 00:00:00",0,6,3,18
"2016-06-22 00:00:00",1,7,6,15
"2016-06-23 00:00:00",0,5,4,37
"2016-06-24 00:00:00",2,9,5,12
"2016-06-25 00:00:00",1,1,3,17
"2016-06-26 00:00:00",1,4,5,21
"2016-06-27 00:00:00",2,7,7,42
"2016-06-28 00:00:00",0,5,10,58
"2016-06-29 00:00:00",1,1,4,72
"2016-06-30 00:00:00",0,7,3,43
"2016-07-01 00:00:00",2,5,5,87
"2016-07-02 00:00:00",1,12,6,81
"2016-07-03 00:00:00",0,8,1,62
"2016-07-04 00:00:00",6,9,7,71
"2016-07-05 00:00:00",0,10,9,68
"2016-07-06 00:00:00",2,9,9,68
"2016-07-07 00:00:00",1,8,3,63
"2016-07-08 00:00:00",0,5,7,92
"2016-07-09 00:00:00",1,7,5,55
"2016-07-10 00:00:00",2,11,5,27
"2016-07-11 00:00:00",1,11,9,47
"2016-07-12 00:00:00",7,21,8,54
"2016-07-13 00:00:00",5,14,8,78
"2016-07-14 00:00:00",1,17,8,297
"2016-07-15 00:00:00",0,14,5,79
"2016-07-16 00:00:00",7,11,2,37
"2016-07-17 00:00:00",6,11,2,61
"2016-07-18 00:00:00",1,22,3,50
"2016-07-19 00:00:00",8,24,8,69
"2016-07-20 00:00:00",4,25,6,52
"2016-07-21 00:00:00",3,19,8,86
"2016-07-22 00:00:00",1,21,12,50
"2016-07-23 00:00:00",2,16,6,36
"2016-07-24 00:00:00",5,25,3,92
"2016-07-25 00:00:00",11,13,9,40
"2016-07-26 00:00:00",3,11,5,23
"2016-07-27 00:00:00",1,8,7,21
"2016-07-28 00:00:00",0,5,8,15
"2016-07-29 00:00:00",2,4,10,8
"2016-07-30 00:00:00",1,10,6,25
"2016-07-31 00:00:00",1,4,7,15
"2016-08-01 00:00:00",3,11,15,18
"2016-08-02 00:00:00",3,12,20,12
"2016-08-03 00:00:00",2,5,18,12
"2016-08-04 00:00:00",1,4,15,17
"2016-08-05 00:00:00",1,6,19,18
"2016-08-06 00:00:00",0,6,33,61
"2016-08-07 00:00:00",0,8,25,38
"2016-08-08 00:00:00",3,5,26,15
"2016-08-09 00:00:00",1,8,22,12
"2016-08-10 00:00:00",1,8,25,11
"2016-08-11 00:00:00",0,7,31,11
"2016-08-12 00:00:00",3,3,28,10
"2016-08-13 00:00:00",2,0,207,3
"2016-08-14 00:00:00",0,5,178,7
"2016-08-15 00:00:00",1,3,104,16
"2016-08-16 00:00:00",0,7,79,8
"2016-08-17 00:00:00",0,7,46,7
"2016-08-18 00:00:00",2,7,43,4
"2016-08-19 00:00:00",2,10,21,4
"2016-08-20 00:00:00",1,0,23,2
"2016-08-21 00:00:00",4,9,41,7
"2016-08-22 00:00:00",0,1,54,11
"2016-08-23 00:00:00",2,4,32,14
"2016-08-24 00:00:00",2,2,24,10
"2016-08-25 00:00:00",1,7,8,6
"2016-08-26 00:00:00",1,7,23,6
"2016-08-27 00:00:00",1,5,10,2
"2016-08-28 00:00:00",3,7,8,5
