,Date,Joaquim Agostinho,Connie Meijer,Fabio Casartelli,Manuel Sanroma,Saúl Morales,Nicole Reinhart,Andrey Kivilev,Alessio Galletti,Isaac Gálvez,Bruno Neves,Wouter Weylandt,Junior Heffernan,Annefleur Kalvenhaar,Antoine Demoitié,Daan Myngheer,Gijs Verdick,Bahman Golbarnezhad,Mike Hall (cyclist),Michael Goolaerts,Robbert de Greef,Bjorg Lambrecht,Suleiman Kangangi,Gino Mäder,Antonio Martín,Néstor Mora,Hernán Patiño,Ricardo Otxoa,Lauri Aus,Amy Gillett,Frederiek Nolf,Zinaida Stahurskaya,Jure Robič,Carla Swart,Carly Hibberd,Víctor Cabedo,Iñaki Lejarreta,Burry Stander,Amy Dombroski,Kristof Goddaert,Kelly McGarry,Michele Scarponi,Jason Lowndes,Desiet Kidane,Marc Demeyer,Bert Oosterbosch,Stive Vermaut,Rob Goris,Joachim Halupczok,Vicente López Carril,Lieuwe Westra,Kelly Catlin,Chris Anker Sørensen,Davide Rebellin,Patricia Pepper,Adrián Babič,Germán Chaves,Tijl De Decker,Ethan Boyes,Arturo Grávalos,Tom Simpson,Juan Manuel Santisteban,Jean-Pierre Monseré,Stan Ockers,Richard Depoorter,Francisco Cepeda (cyclist),Ottavio Bottecchia
94,2008-04-04,0,0,41,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,,,,,92,0,0,0,0,0,0
95,2008-04-05,18,0,45,5,5,30,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,18,,,,,,,85,0,6,13,0,0,12
96,2008-04-06,0,0,40,0,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,,,,161,0,0,0,0,0,0
97,2008-04-07,20,0,60,6,3,21,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,10,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,18,,,,,,,121,0,9,7,0,0,12
98,2008-04-08,0,0,41,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,,,112,0,0,0,0,0,0
99,2008-04-09,14,0,49,2,3,30,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,21,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,2,17,,,,,,,96,0,7,15,0,0,15
100,2008-04-10,0,0,51,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,,,,,118,0,0,0,0,0,0
101,2008-04-11,15,0,49,2,4,33,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,2,14,,,,,,,93,0,3,10,0,0,23
102,2008-04-12,0,0,48,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,,,,87,0,0,0,0,0,0
103,2008-04-13,11,0,73,6,10,29,2,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,11,22,,,,,,,108,0,3,10,0,0,15
104,2008-04-14,0,0,86,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,,,115,0,0,0,0,0,0
105,2008-04-15,14,0,66,7,6,31,0,0,29,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,8,20,,,,,,,118,0,7,6,0,0,22
106,2008-04-16,0,0,86,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,,,107,0,0,0,0,0,0
107,2008-04-17,16,0,54,5,4,30,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,9,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,,,,,,,107,0,9,6,0,0,18
108,2008-04-18,0,0,48,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,111,0,0,0,0,0,0
109,2008-04-19,18,0,48,7,7,34,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,6,30,,,,,,,74,0,9,11,0,0,21
110,2008-04-20,0,0,49,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,,,,,,,121,0,0,0,0,0,0
111,2008-04-21,18,0,44,9,9,29,0,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,14,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,4,45,,,,,,,113,0,13,10,0,0,15
112,2008-04-22,0,0,54,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,128,0,0,0,0,0,0
113,2008-04-23,15,0,34,6,6,24,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,54,,,,,,,111,0,11,9,0,0,18
114,2008-04-24,0,0,43,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,,,,,,,89,0,0,0,0,0,0
115,2008-04-25,13,0,59,1,4,31,0,1,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,8,27,,,,,,,110,0,6,13,0,0,13
116,2008-04-26,0,0,32,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,,,,,,75,0,0,0,0,0,0
117,2008-04-27,23,0,49,5,6,29,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,116,,,,,,,112,0,6,7,0,0,19
118,2008-04-28,0,0,34,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,,,,,,,100,0,0,0,0,0,0
119,2008-04-29,13,0,61,4,5,21,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,37,,,,,,,128,0,6,5,0,0,18
120,2008-04-30,0,0,46,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,138,0,0,0,0,0,0
121,2008-05-01,22,0,42,8,5,21,0,0,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,6,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,43,,,,,,,92,0,9,11,0,0,16
122,2008-05-02,0,0,61,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,,,,,,95,0,0,0,0,0,0
123,2008-05-03,18,1,36,6,9,32,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,18,,,,,,,69,0,14,15,0,0,14
124,2008-05-04,0,0,54,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,,,,,80,0,0,0,0,0,0
125,2008-05-05,16,0,83,4,5,27,1,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,20,,,,,,,129,0,2,6,0,0,11
126,2008-05-06,0,0,69,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,,,,,112,0,0,0,0,0,0
127,2008-05-07,6,0,62,2,2,9,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,30,,,,,,,107,0,6,2,0,0,4
128,2008-05-08,0,0,45,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,,,,,,109,0,0,0,0,0,0
129,2008-05-09,18,0,42,9,8,28,1,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,6,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,3,23,,,,,,,102,0,8,10,0,0,15
130,2008-05-10,0,0,58,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,,,85,0,0,0,0,0,0
131,2008-05-11,14,0,47,3,10,33,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,30,,,,,,,73,0,7,4,0,0,39
132,2008-05-12,0,0,67,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,,,,2142,0,0,0,0,0,0
133,2008-05-13,16,1,92,4,7,23,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,11,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,22,,,,,,,132,0,7,10,0,0,22
134,2008-05-14,0,0,50,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,,,90,0,0,0,0,0,0
135,2008-05-15,13,0,113,4,4,27,1,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,32,,,,,,,119,0,5,10,0,0,18
136,2008-05-16,0,0,63,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,132,0,0,0,0,0,0
137,2008-05-17,13,0,48,3,8,31,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,34,,,,,,,82,0,5,6,0,0,20
138,2008-05-18,0,0,46,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,,,,,,,110,0,0,0,0,0,0
139,2008-05-19,23,1,63,3,0,34,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,18,0,0,9,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,12,26,,,,,,,86,0,8,5,0,0,29
140,2008-05-20,0,0,82,0,0,0,0,0,273,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,125,0,0,0,0,0,0
141,2008-05-21,11,0,77,3,5,24,0,0,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,16,,,,,,,99,0,4,5,0,0,15
142,2008-05-22,0,0,56,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,,,124,0,0,0,0,0,0
143,2008-05-23,17,0,45,4,6,34,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,44,,,,,,,87,0,9,7,0,0,17
144,2008-05-24,0,0,44,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,,,,,80,0,0,0,0,0,0
145,2008-05-25,8,0,68,8,6,44,0,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,11,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,11,19,,,,,,,111,0,7,4,0,0,21
146,2008-05-26,0,0,65,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,,,,,137,0,0,0,0,0,0
147,2008-05-27,13,0,106,6,7,35,0,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,22,,,,,,,156,0,5,11,0,0,20
148,2008-05-28,0,0,58,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,122,0,0,0,0,0,0
149,2008-05-29,16,0,69,6,4,25,0,1,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,10,14,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19,,,,,,,141,0,46,10,0,0,23
150,2008-05-30,0,0,87,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,90,0,0,0,0,0,0
151,2008-05-31,12,0,63,3,2,18,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,21,,,,,,,83,0,3,11,0,0,31
152,2008-06-01,0,0,69,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,,,118,0,0,0,0,0,0
153,2008-06-02,22,1,84,3,5,24,1,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,8,23,,,,,,,154,0,9,8,0,0,19
154,2008-06-03,0,0,86,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,,,,,121,0,0,0,0,0,0
155,2008-06-04,8,0,73,3,7,25,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,16,,,,,,,100,0,3,8,0,0,19
156,2008-06-05,0,0,64,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,134,0,0,0,0,0,0
157,2008-06-06,9,0,42,2,8,24,0,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,15,,,,,,,112,0,12,3,0,0,21
158,2008-06-07,0,0,63,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,,,,84,0,0,0,0,0,0
159,2008-06-08,9,0,52,1,1,18,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,6,0,0,24,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,8,,,,,,,80,0,5,6,0,0,16
160,2008-06-09,0,0,66,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,,,114,0,0,0,0,0,0
161,2008-06-10,13,0,43,6,6,24,0,1,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,12,6,0,0,53,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,15,,,,,,,136,0,6,17,0,0,31
162,2008-06-11,0,0,56,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,134,0,0,0,0,0,0
163,2008-06-12,28,0,66,3,3,26,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,9,17,,,,,,,140,0,11,7,0,0,28
164,2008-06-13,0,0,51,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,133,0,0,0,0,0,0
165,2008-06-14,7,0,39,0,5,13,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,9,10,0,2,73,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,5,34,,,,,,,75,0,3,1,0,0,22
166,2008-06-15,0,0,60,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,108,0,0,0,0,0,0
167,2008-06-16,12,0,63,3,8,29,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,9,0,0,125,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,24,,,,,,,141,0,6,5,0,0,28
168,2008-06-17,0,0,79,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,,,,129,0,0,0,0,0,0
169,2008-06-18,17,0,75,5,6,27,0,1,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,14,19,0,0,143,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,11,,,,,,,98,0,10,15,0,0,27
170,2008-06-19,0,0,77,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,112,0,0,0,0,0,0
171,2008-06-20,12,0,75,2,4,19,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10,10,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,15,,,,,,,121,0,4,5,0,0,28
172,2008-06-21,0,0,64,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,81,0,0,0,0,0,0
173,2008-06-22,20,0,53,5,6,33,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,2,12,,,,,,,126,0,4,3,0,0,26
174,2008-06-23,0,0,89,0,0,0,0,0,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,152,0,0,0,0,0,0
175,2008-06-24,10,0,53,5,5,21,0,1,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,20,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,3,24,,,,,,,167,0,11,7,0,0,28
176,2008-06-25,0,0,54,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,138,0,0,0,0,0,0
177,2008-06-26,15,0,97,7,9,19,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,18,,,,,,,160,0,9,8,0,0,19
178,2008-06-27,0,0,80,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,116,0,0,0,0,0,0
179,2008-06-28,16,0,62,4,6,22,0,1,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,12,,,,,,,112,0,7,6,0,0,21
180,2008-06-29,0,0,70,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,112,0,0,0,0,0,0
181,2008-06-30,24,0,114,6,10,24,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,10,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,3,20,,,,,,,154,0,9,9,0,0,30
182,2008-07-01,0,0,108,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,185,0,0,0,0,0,0
183,2008-07-02,25,0,107,4,6,37,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,0,0,3,30,,,,,,,177,0,6,11,0,0,20
184,2008-07-03,0,0,118,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,,,189,0,0,0,0,0,0
185,2008-07-04,16,0,113,5,5,33,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,15,0,0,24,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2,34,,,,,,,200,0,6,13,0,0,17
186,2008-07-05,0,0,183,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,,,,,204,0,0,0,0,0,0
187,2008-07-06,23,0,225,4,5,37,0,0,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,9,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,19,,,,,,,255,0,5,5,0,0,31
188,2008-07-07,0,0,394,0,0,0,0,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,,,319,0,0,0,0,0,0
189,2008-07-08,11,0,289,4,5,25,0,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,11,12,0,0,25,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,2,37,,,,,,,334,0,7,13,0,0,29
190,2008-07-09,0,0,307,0,0,0,0,0,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,,,347,0,0,0,0,0,0
191,2008-07-10,17,0,318,2,3,20,0,0,48,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,9,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,31,,,,,,,351,0,6,11,0,0,19
